user_id,age,gender,location,device_type,browser,campaign_id,ad_platform,ad_type,impression_date,clicked,time_spent_on_page,num_ads_seen_today,previous_clicks,campaign_budget,category
user_1365,64,Other,Germany,Mobile,Edge,camp_185,Google,Carousel,2022-10-20 15:00:00,0,6.65,11,1,9732.86,Gaming
user_1008,46,Male,Brazil,Tablet,Firefox,camp_112,Twitter,Banner,2022-03-16 06:00:00,0,24.88,10,0,12296.49,Finance
user_925,23,Male,Germany,Tablet,Chrome,camp_143,Twitter,Banner,2022-12-07 01:00:00,0,70.69,4,3,11392.88,Finance
user_645,34,Female,France,Desktop,Safari,camp_179,Google,Video,2022-10-19 08:00:00,0,0.97,8,3,7482.64,Travel
user_2033,34,Female,Germany,Mobile,Edge,camp_123,Google,Banner,2022-12-30 11:00:00,1,14.39,6,2,9586.64,Travel
user_2762,31,Other,Brazil,Desktop,Safari,camp_145,LinkedIn,Banner,2023-02-16 22:00:00,1,6.07,3,2,8402.75,Electronics
user_2908,41,Other,Germany,Mobile,Opera,camp_116,Google,Banner,2022-09-06 20:00:00,0,12.43,5,2,8764.69,Travel
user_2069,54,Other,India,Mobile,Edge,camp_104,Twitter,Banner,2022-04-05 15:00:00,0,24.39,3,2,11617.3,Fashion
user_242,57,Other,France,Mobile,Edge,camp_137,Twitter,Carousel,2022-03-05 14:00:00,0,41.88,3,2,12507.5,Electronics
user_2503,56,Female,France,Mobile,Safari,camp_158,Google,Banner,2023-01-18 06:00:00,1,43.55,4,3,11084.01,Travel
user_2669,49,Other,UK,Desktop,Edge,camp_126,Twitter,Banner,2022-06-01 02:00:00,0,3.56,2,1,11112.66,Gaming
user_2351,53,Other,France,Mobile,Edge,camp_153,Facebook,Video,2022-08-17 10:00:00,0,16.54,3,3,12550.49,Finance
user_1620,54,Male,US,Tablet,Chrome,camp_195,Twitter,Banner,2022-02-03 15:00:00,1,6.65,3,2,14806.44,Travel
user_803,31,Other,India,Mobile,Safari,camp_189,LinkedIn,Carousel,2022-01-30 13:00:00,0,13.78,2,2,5780.06,Fashion
user_964,44,Male,UK,Mobile,Firefox,camp_170,Facebook,Video,2022-05-09 14:00:00,0,50.51,4,2,9652.44,Electronics
user_69,36,Female,US,Desktop,Firefox,camp_199,Facebook,Video,2022-12-22 17:00:00,0,1.25,9,3,5149.8,Gaming
user_1153,48,Other,Germany,Desktop,Opera,camp_154,Facebook,Banner,2022-08-21 19:00:00,0,18.04,5,1,8361.54,Travel
user_196,63,Male,Japan,Tablet,Chrome,camp_170,Google,Video,2022-10-04 12:00:00,0,8.92,5,1,9093.68,Fashion
user_2188,26,Other,US,Desktop,Safari,camp_142,LinkedIn,Video,2022-02-08 13:00:00,0,40.51,8,5,10783.1,Travel
user_2331,55,Male,UK,Mobile,Safari,camp_190,Google,Banner,2022-05-02 04:00:00,0,4.93,2,1,12151.14,Gaming
user_2360,34,Other,France,Tablet,Chrome,camp_137,LinkedIn,Carousel,2022-09-17 04:00:00,0,8.1,8,2,9564.36,Electronics
user_746,36,Female,India,Tablet,Chrome,camp_187,Twitter,Carousel,2022-03-03 05:00:00,1,0.41,4,1,9880.18,Finance
user_1689,61,Female,Japan,Mobile,Opera,camp_187,Twitter,Banner,2023-01-19 00:00:00,0,11.24,0,0,7177.77,Electronics
user_277,21,Male,UK,Mobile,Firefox,camp_160,Twitter,Video,2022-07-02 00:00:00,1,20.06,6,0,7415.23,Electronics
user_61,28,Male,US,Mobile,Safari,camp_144,Facebook,Banner,2022-09-09 14:00:00,1,4.37,8,4,9615.63,Travel
user_1914,39,Female,Japan,Mobile,Chrome,camp_157,Twitter,Banner,2022-02-13 16:00:00,0,20.19,6,0,7848.12,Travel
user_2100,21,Other,US,Tablet,Safari,camp_128,LinkedIn,Video,2022-07-22 04:00:00,0,27.31,4,3,11374.49,Fashion
user_2201,34,Male,UK,Mobile,Firefox,camp_153,Facebook,Video,2022-11-08 16:00:00,0,4.27,7,1,8992.36,Electronics
user_1773,25,Female,Japan,Desktop,Safari,camp_190,Google,Banner,2022-05-28 12:00:00,0,28.15,6,3,10593.05,Gaming
user_1335,63,Male,Brazil,Mobile,Safari,camp_133,Facebook,Video,2022-08-17 02:00:00,0,53.99,2,1,10056.51,Electronics
user_1838,51,Female,Brazil,Mobile,Chrome,camp_120,Google,Video,2022-11-28 13:00:00,0,5.03,6,2,10817.72,Finance
user_2592,28,Female,UK,Desktop,Chrome,camp_144,Google,Carousel,2022-09-01 08:00:00,0,2.9,3,1,13079.35,Finance
user_567,48,Male,Brazil,Mobile,Chrome,camp_100,Google,Carousel,2022-04-17 19:00:00,0,8.11,2,2,10905.15,Fashion
user_1572,28,Male,UK,Mobile,Firefox,camp_109,Facebook,Banner,2022-03-29 17:00:00,0,4.23,3,1,9997.84,Fashion
user_622,55,Female,France,Tablet,Edge,camp_157,Twitter,Banner,2022-04-03 11:00:00,0,29.85,5,3,10507.65,Fashion
user_2026,38,Other,Japan,Desktop,Firefox,camp_193,Google,Banner,2022-05-18 13:00:00,0,2.85,3,3,9355.06,Gaming
user_1201,63,Female,UK,Mobile,Chrome,camp_127,LinkedIn,Carousel,2022-04-02 09:00:00,0,0.46,5,2,11241.58,Gaming
user_314,47,Other,Germany,Mobile,Opera,camp_160,LinkedIn,Video,2022-08-20 12:00:00,0,8.67,6,3,11711.46,Fashion
user_2855,27,Other,India,Mobile,Safari,camp_129,LinkedIn,Banner,2022-07-26 05:00:00,0,30.72,2,2,8284.52,Gaming
user_2896,43,Other,India,Desktop,Safari,camp_127,LinkedIn,Carousel,2023-01-11 20:00:00,0,21.07,10,3,13135.81,Finance
user_2145,44,Male,Germany,Desktop,Safari,camp_128,Google,Banner,2022-08-26 00:00:00,0,15.12,6,2,11013.34,Finance
user_2929,25,Female,US,Mobile,Safari,camp_130,LinkedIn,Carousel,2022-05-22 22:00:00,0,12.25,5,1,12972.98,Fashion
user_1237,56,Female,US,Desktop,Opera,camp_167,Facebook,Carousel,2022-10-22 08:00:00,0,20.97,10,5,9239.81,Travel
user_2877,25,Other,US,Mobile,Chrome,camp_182,LinkedIn,Video,2022-08-04 17:00:00,0,13.55,6,3,10172.81,Electronics
user_137,25,Other,Japan,Mobile,Edge,camp_173,LinkedIn,Carousel,2023-01-31 03:00:00,0,29.82,7,2,8945.14,Travel
user_1030,51,Other,US,Mobile,Safari,camp_130,Twitter,Video,2022-01-02 07:00:00,0,40.26,1,3,11418.14,Electronics
user_2157,33,Female,France,Mobile,Edge,camp_197,Facebook,Banner,2022-10-01 01:00:00,0,3.81,7,6,11460.51,Travel
user_2595,58,Other,Germany,Mobile,Firefox,camp_140,Facebook,Video,2022-04-14 06:00:00,0,5.28,7,3,6116.05,Finance
user_662,30,Female,India,Desktop,Firefox,camp_163,Twitter,Banner,2022-03-23 17:00:00,1,14.42,6,2,5582.06,Travel
user_2473,40,Female,Germany,Mobile,Safari,camp_141,LinkedIn,Banner,2022-08-27 08:00:00,0,40.17,5,1,12832.14,Finance
user_2678,29,Male,India,Desktop,Chrome,camp_143,Google,Video,2022-06-29 21:00:00,0,50.12,9,2,14698.04,Finance
user_2309,44,Other,US,Desktop,Opera,camp_130,Facebook,Banner,2022-09-16 02:00:00,0,2.69,7,1,10786.38,Fashion
user_87,39,Other,France,Desktop,Safari,camp_110,Google,Banner,2022-07-24 08:00:00,0,7.22,3,1,10454.02,Travel
user_2513,49,Other,UK,Mobile,Firefox,camp_135,Google,Banner,2023-01-06 16:00:00,0,29.36,3,1,10466.77,Fashion
user_2124,44,Male,UK,Mobile,Firefox,camp_131,LinkedIn,Banner,2022-09-07 08:00:00,0,54.26,5,7,13044.78,Gaming
user_2519,19,Other,Brazil,Desktop,Edge,camp_186,Google,Carousel,2022-07-27 22:00:00,0,1.69,4,1,10388.09,Finance
user_2462,62,Female,US,Mobile,Opera,camp_138,Google,Carousel,2022-04-15 10:00:00,0,12.68,6,1,12928.11,Electronics
user_2873,50,Other,US,Desktop,Safari,camp_166,Google,Video,2022-10-08 20:00:00,0,13.69,5,0,8556.64,Fashion
user_2943,43,Female,Germany,Mobile,Chrome,camp_159,Twitter,Carousel,2022-05-10 15:00:00,0,0.17,3,3,9638.16,Fashion
user_2774,45,Female,France,Mobile,Edge,camp_191,Twitter,Carousel,2022-05-07 01:00:00,0,38.53,2,2,6696.79,Fashion
user_2505,36,Female,France,Desktop,Opera,camp_124,LinkedIn,Carousel,2022-08-09 04:00:00,0,2.27,2,3,8850.46,Finance
user_1309,60,Female,Germany,Tablet,Edge,camp_127,Facebook,Carousel,2022-09-28 01:00:00,0,36.34,5,1,9579.99,Travel
user_1701,22,Other,France,Mobile,Chrome,camp_118,LinkedIn,Carousel,2022-03-01 12:00:00,0,0.42,6,1,6651.7,Electronics
user_2701,50,Male,Japan,Mobile,Firefox,camp_182,Facebook,Carousel,2022-06-22 07:00:00,0,81.53,2,2,10984.89,Fashion
user_2720,37,Male,Japan,Desktop,Safari,camp_128,Google,Video,2023-01-21 05:00:00,0,14.89,11,2,11251.43,Fashion
user_495,47,Female,France,Mobile,Safari,camp_149,Facebook,Video,2022-07-03 00:00:00,1,7.1,6,2,7882.16,Finance
user_1648,62,Other,Japan,Mobile,Chrome,camp_118,Facebook,Video,2022-10-19 06:00:00,0,18.64,3,0,9325.42,Gaming
user_1943,25,Male,UK,Mobile,Safari,camp_155,Facebook,Carousel,2022-11-26 10:00:00,0,6.68,4,1,9410.68,Fashion
user_1069,55,Other,France,Mobile,Safari,camp_117,Facebook,Carousel,2022-10-14 11:00:00,0,2.28,5,3,12383.68,Fashion
user_1425,34,Male,Japan,Mobile,Edge,camp_144,Twitter,Carousel,2023-01-30 19:00:00,0,5.81,6,2,5676.15,Finance
user_597,61,Female,US,Mobile,Chrome,camp_187,Google,Banner,2022-03-23 03:00:00,0,36.75,3,5,10357.96,Gaming
user_450,18,Female,UK,Tablet,Edge,camp_179,Facebook,Carousel,2022-01-26 05:00:00,0,5.67,0,0,13034.32,Finance
user_485,20,Female,US,Desktop,Safari,camp_181,Facebook,Video,2022-10-01 23:00:00,0,10.58,6,1,6708.74,Finance
user_646,63,Male,US,Tablet,Opera,camp_140,Google,Banner,2023-02-02 00:00:00,0,15.95,6,4,9228.7,Finance
user_2668,43,Other,Japan,Mobile,Opera,camp_112,Facebook,Banner,2022-05-03 08:00:00,0,40.8,7,2,5762.61,Gaming
user_1630,48,Female,Japan,Mobile,Edge,camp_167,LinkedIn,Carousel,2022-04-26 18:00:00,0,0.22,3,0,8988.14,Travel
user_662,25,Other,Germany,Tablet,Firefox,camp_176,Facebook,Carousel,2022-08-24 07:00:00,1,42.76,5,0,7528.44,Travel
user_758,60,Other,Brazil,Mobile,Firefox,camp_198,LinkedIn,Video,2022-07-26 15:00:00,0,27.03,9,1,9058.33,Travel
user_289,63,Female,France,Desktop,Chrome,camp_167,LinkedIn,Video,2022-10-22 19:00:00,0,9.78,5,1,13397.92,Travel
user_721,25,Male,France,Mobile,Opera,camp_182,LinkedIn,Carousel,2022-03-22 14:00:00,0,96.69,5,5,8525.79,Electronics
user_638,52,Female,France,Desktop,Opera,camp_123,Twitter,Video,2022-04-23 18:00:00,0,1.21,4,3,11144.21,Electronics
user_2283,56,Female,France,Tablet,Edge,camp_132,Twitter,Video,2022-01-31 09:00:00,0,26.77,6,1,5473.55,Gaming
user_2464,45,Male,Japan,Mobile,Safari,camp_196,Google,Carousel,2023-01-18 13:00:00,0,25.45,6,6,7452.79,Travel
user_2986,21,Other,UK,Mobile,Chrome,camp_172,LinkedIn,Video,2022-09-20 06:00:00,1,58.69,3,2,9741.77,Fashion
user_499,33,Male,India,Mobile,Edge,camp_154,Twitter,Banner,2022-01-20 06:00:00,0,34.79,8,2,11285.89,Travel
user_634,30,Male,US,Mobile,Firefox,camp_102,LinkedIn,Banner,2022-01-01 10:00:00,0,17.14,5,4,4957.66,Travel
user_1674,37,Female,Brazil,Mobile,Safari,camp_102,Twitter,Video,2022-10-01 18:00:00,0,5.29,3,2,12607.28,Gaming
user_2031,22,Male,Brazil,Desktop,Chrome,camp_129,Google,Banner,2022-10-19 12:00:00,0,14.26,4,2,10439.0,Travel
user_115,54,Male,India,Mobile,Safari,camp_117,Google,Video,2022-10-21 07:00:00,0,2.17,3,3,6853.05,Fashion
user_2980,37,Male,India,Mobile,Firefox,camp_165,Twitter,Banner,2022-06-22 06:00:00,1,13.41,12,1,11908.0,Travel
user_674,41,Other,India,Mobile,Edge,camp_195,Twitter,Video,2023-01-01 22:00:00,0,4.31,6,1,7904.21,Gaming
user_1737,53,Other,Japan,Mobile,Edge,camp_142,LinkedIn,Carousel,2023-02-08 08:00:00,0,54.54,4,2,9304.28,Gaming
user_1258,51,Female,UK,Mobile,Opera,camp_172,Google,Video,2022-07-31 16:00:00,0,10.44,7,2,11958.3,Electronics
user_2254,62,Female,India,Desktop,Edge,camp_165,Facebook,Carousel,2022-05-15 07:00:00,0,3.24,4,2,6770.41,Gaming
user_2295,51,Other,UK,Desktop,Opera,camp_183,LinkedIn,Video,2022-02-09 04:00:00,0,0.48,4,1,12469.86,Travel
user_2806,36,Male,Japan,Mobile,Edge,camp_126,Twitter,Video,2022-05-21 03:00:00,0,8.02,5,3,10099.95,Finance
user_147,34,Female,Germany,Mobile,Chrome,camp_199,LinkedIn,Carousel,2022-10-05 11:00:00,0,1.19,10,2,10462.43,Fashion
user_2166,22,Female,Germany,Desktop,Firefox,camp_118,Facebook,Banner,2022-07-20 00:00:00,0,12.3,6,3,8844.81,Gaming
user_412,42,Male,Brazil,Mobile,Safari,camp_115,Google,Carousel,2022-01-26 13:00:00,0,0.96,4,2,9439.0,Gaming
user_1688,35,Male,Germany,Mobile,Firefox,camp_125,Facebook,Banner,2022-07-28 10:00:00,0,35.83,3,1,7792.71,Travel
user_2411,25,Male,UK,Desktop,Firefox,camp_113,Twitter,Video,2022-08-30 00:00:00,0,12.53,2,0,10361.55,Electronics
user_1533,44,Male,UK,Mobile,Opera,camp_146,Twitter,Banner,2022-06-14 17:00:00,0,31.48,6,2,3707.18,Finance
user_137,32,Male,US,Mobile,Opera,camp_117,Twitter,Video,2022-04-19 19:00:00,1,9.05,2,2,6713.99,Gaming
user_19,62,Other,India,Tablet,Chrome,camp_127,Twitter,Carousel,2023-01-06 21:00:00,0,29.21,1,1,10056.59,Gaming
user_2243,30,Male,France,Mobile,Safari,camp_118,Twitter,Banner,2022-11-25 21:00:00,0,10.39,3,2,6413.82,Fashion
user_2378,33,Female,France,Tablet,Edge,camp_129,Facebook,Video,2022-03-17 06:00:00,0,22.26,4,2,8788.87,Electronics
user_1960,39,Other,India,Mobile,Edge,camp_120,Google,Banner,2022-03-10 21:00:00,1,24.98,6,0,13838.53,Electronics
user_2223,37,Female,France,Desktop,Firefox,camp_120,Google,Carousel,2022-03-03 04:00:00,0,18.45,5,3,12648.52,Travel
user_1002,30,Male,France,Mobile,Chrome,camp_147,LinkedIn,Video,2022-01-13 00:00:00,0,1.14,3,2,8824.75,Gaming
user_449,37,Female,Japan,Mobile,Safari,camp_154,LinkedIn,Carousel,2022-10-19 08:00:00,0,9.15,9,1,6896.46,Gaming
user_1949,19,Male,France,Desktop,Edge,camp_129,LinkedIn,Video,2022-02-28 12:00:00,0,29.99,4,2,10898.98,Fashion
user_946,52,Female,Brazil,Desktop,Firefox,camp_141,Twitter,Banner,2022-04-12 19:00:00,0,51.72,2,3,7992.36,Gaming
user_1378,64,Female,UK,Mobile,Chrome,camp_136,Google,Banner,2022-03-27 05:00:00,0,21.6,4,3,9176.49,Electronics
user_1523,36,Male,UK,Desktop,Safari,camp_140,Twitter,Banner,2022-07-02 14:00:00,0,68.44,3,1,7798.15,Electronics
user_141,62,Female,UK,Mobile,Firefox,camp_145,LinkedIn,Banner,2022-04-19 01:00:00,0,6.41,3,3,10003.42,Fashion
user_2806,54,Other,India,Desktop,Firefox,camp_195,Twitter,Carousel,2022-08-27 21:00:00,0,2.93,6,1,9944.91,Electronics
user_1921,23,Female,Germany,Desktop,Chrome,camp_193,Facebook,Video,2022-06-18 01:00:00,0,7.95,4,1,12578.0,Fashion
user_2978,31,Other,Brazil,Mobile,Chrome,camp_185,LinkedIn,Banner,2022-11-11 10:00:00,0,22.67,5,1,9633.08,Gaming
user_93,21,Other,Brazil,Mobile,Chrome,camp_159,Google,Banner,2022-10-27 22:00:00,1,9.9,4,1,12479.48,Travel
user_239,39,Female,France,Mobile,Chrome,camp_187,Google,Banner,2022-07-03 01:00:00,0,21.53,4,1,14102.53,Finance
user_205,56,Other,US,Tablet,Safari,camp_173,LinkedIn,Banner,2023-01-31 05:00:00,0,24.21,6,2,13218.14,Travel
user_2608,53,Other,UK,Mobile,Chrome,camp_187,Google,Video,2022-04-25 11:00:00,0,19.04,6,1,11622.49,Electronics
user_1457,51,Female,Japan,Desktop,Chrome,camp_100,Google,Banner,2022-08-22 06:00:00,0,30.18,3,1,10388.18,Fashion
user_245,44,Male,Brazil,Mobile,Chrome,camp_153,LinkedIn,Video,2022-08-11 16:00:00,0,5.31,5,2,5762.34,Finance
user_832,24,Male,Brazil,Desktop,Safari,camp_134,LinkedIn,Carousel,2022-05-27 06:00:00,0,2.32,2,5,12417.82,Finance
user_2973,20,Other,US,Desktop,Edge,camp_115,Twitter,Banner,2022-02-14 02:00:00,0,0.99,6,2,9876.54,Travel
user_295,64,Other,France,Desktop,Firefox,camp_104,Twitter,Banner,2022-07-17 12:00:00,0,74.68,4,3,9458.08,Gaming
user_2688,50,Male,Brazil,Tablet,Opera,camp_130,Facebook,Carousel,2022-02-09 10:00:00,0,25.3,6,3,8890.05,Finance
user_856,19,Other,Brazil,Mobile,Firefox,camp_136,Google,Carousel,2023-01-08 06:00:00,0,5.45,3,3,7314.01,Fashion
user_2065,59,Male,Germany,Mobile,Safari,camp_124,LinkedIn,Banner,2022-02-28 03:00:00,0,12.96,4,2,8455.18,Travel
user_71,33,Female,US,Tablet,Chrome,camp_161,Facebook,Banner,2022-07-05 01:00:00,0,1.29,7,1,9626.08,Fashion
user_1293,42,Other,Japan,Mobile,Safari,camp_124,Google,Carousel,2023-02-03 07:00:00,0,21.86,7,3,8230.4,Travel
user_1349,32,Female,Japan,Desktop,Edge,camp_166,Google,Video,2022-04-04 11:00:00,0,68.29,2,1,10924.32,Fashion
user_305,41,Male,France,Desktop,Opera,camp_137,Facebook,Video,2022-03-10 22:00:00,0,24.47,1,2,7769.51,Travel
user_1031,32,Male,France,Desktop,Edge,camp_195,Google,Carousel,2022-06-13 08:00:00,0,19.49,10,0,14722.12,Electronics
user_1338,48,Female,UK,Mobile,Chrome,camp_147,LinkedIn,Banner,2022-04-18 07:00:00,0,51.07,2,1,8776.61,Finance
user_817,31,Other,Germany,Mobile,Safari,camp_183,Facebook,Banner,2022-04-22 12:00:00,1,14.36,4,4,11422.03,Gaming
user_1127,31,Female,France,Desktop,Safari,camp_193,Facebook,Banner,2022-04-13 03:00:00,0,27.34,7,3,11363.48,Finance
user_821,23,Female,Germany,Mobile,Chrome,camp_163,Twitter,Carousel,2022-08-17 19:00:00,0,54.0,4,2,6312.07,Gaming
user_193,31,Other,UK,Desktop,Chrome,camp_101,LinkedIn,Carousel,2022-01-05 10:00:00,0,20.82,9,1,11261.71,Electronics
user_1777,34,Male,Japan,Mobile,Opera,camp_163,Twitter,Video,2022-10-02 11:00:00,0,14.93,4,3,11696.67,Finance
user_529,35,Female,US,Mobile,Edge,camp_168,Facebook,Carousel,2022-02-25 00:00:00,1,17.37,6,3,6416.38,Gaming
user_2219,37,Female,Brazil,Mobile,Chrome,camp_182,LinkedIn,Banner,2022-02-28 16:00:00,0,29.35,3,5,12783.67,Fashion
user_251,34,Male,Brazil,Tablet,Chrome,camp_119,LinkedIn,Carousel,2022-05-25 03:00:00,0,1.07,4,3,15845.61,Electronics
user_1789,33,Female,India,Mobile,Edge,camp_185,Twitter,Carousel,2022-08-15 05:00:00,0,7.95,5,0,7137.86,Finance
user_2589,57,Male,India,Mobile,Chrome,camp_110,Google,Banner,2022-12-06 23:00:00,0,1.06,6,0,11289.47,Travel
user_2027,56,Other,India,Tablet,Opera,camp_181,Google,Banner,2022-10-13 15:00:00,0,30.86,4,2,10305.62,Electronics
user_2464,49,Male,Brazil,Desktop,Opera,camp_190,Google,Carousel,2022-02-20 17:00:00,0,49.27,4,0,11157.6,Gaming
user_2842,61,Male,Germany,Tablet,Edge,camp_130,Twitter,Carousel,2022-09-02 13:00:00,0,10.2,4,1,15050.22,Travel
user_1404,26,Female,India,Mobile,Firefox,camp_134,Google,Banner,2022-10-11 15:00:00,0,5.81,6,0,5552.02,Finance
user_1168,44,Male,US,Desktop,Opera,camp_143,Twitter,Banner,2022-12-10 22:00:00,0,0.83,12,1,12320.72,Gaming
user_2073,63,Male,France,Mobile,Safari,camp_154,Twitter,Carousel,2022-04-07 13:00:00,0,0.14,3,3,10143.94,Fashion
user_2716,50,Female,Germany,Desktop,Safari,camp_144,Google,Carousel,2022-06-17 12:00:00,0,15.76,3,1,13251.11,Finance
user_1097,27,Male,Brazil,Desktop,Firefox,camp_120,Twitter,Video,2023-01-27 03:00:00,0,8.11,4,2,12190.46,Travel
user_2680,34,Female,US,Mobile,Opera,camp_151,Twitter,Banner,2022-03-13 02:00:00,0,66.54,4,2,9720.14,Fashion
user_1848,53,Other,Japan,Mobile,Chrome,camp_119,LinkedIn,Carousel,2022-02-18 00:00:00,0,34.01,5,1,14515.38,Finance
user_505,34,Male,Brazil,Desktop,Firefox,camp_108,Facebook,Banner,2022-07-27 13:00:00,0,11.99,5,3,12326.64,Electronics
user_1622,35,Other,Germany,Mobile,Chrome,camp_194,Twitter,Banner,2022-04-11 00:00:00,0,4.43,6,2,13440.74,Electronics
user_2384,40,Male,Germany,Desktop,Safari,camp_108,Facebook,Banner,2023-01-03 23:00:00,0,9.65,5,4,10770.05,Electronics
user_2473,51,Male,Germany,Mobile,Firefox,camp_157,Google,Banner,2022-10-11 02:00:00,0,1.49,3,2,6688.74,Finance
user_2547,25,Other,UK,Tablet,Opera,camp_170,LinkedIn,Carousel,2023-01-09 00:00:00,0,19.5,4,2,9308.27,Electronics
user_1388,30,Other,France,Mobile,Safari,camp_132,LinkedIn,Video,2022-10-29 22:00:00,1,40.07,9,3,9808.87,Finance
user_2995,40,Female,India,Mobile,Opera,camp_100,Twitter,Video,2022-02-21 19:00:00,0,11.43,1,1,9941.25,Gaming
user_2678,37,Female,UK,Mobile,Chrome,camp_182,LinkedIn,Carousel,2022-05-12 14:00:00,0,13.09,5,0,10650.08,Electronics
user_1223,39,Other,France,Mobile,Opera,camp_102,Facebook,Video,2022-10-19 00:00:00,0,55.56,9,2,10760.86,Gaming
user_718,64,Male,Brazil,Mobile,Firefox,camp_138,Twitter,Banner,2022-04-13 03:00:00,0,7.41,9,3,12784.28,Gaming
user_339,40,Female,India,Mobile,Chrome,camp_111,LinkedIn,Carousel,2022-06-25 12:00:00,1,2.14,5,5,8708.17,Travel
user_659,58,Male,Japan,Mobile,Firefox,camp_193,Google,Carousel,2022-04-17 05:00:00,0,1.43,4,3,10204.44,Gaming
user_962,52,Female,UK,Desktop,Chrome,camp_115,Twitter,Carousel,2022-11-23 00:00:00,1,29.24,5,2,8250.75,Gaming
user_429,20,Female,UK,Mobile,Firefox,camp_176,LinkedIn,Banner,2022-12-05 14:00:00,0,4.93,5,0,5347.63,Fashion
user_899,51,Female,US,Desktop,Safari,camp_149,Twitter,Banner,2023-02-13 14:00:00,0,137.16,7,3,7861.4,Electronics
user_139,50,Other,Japan,Mobile,Firefox,camp_187,Google,Banner,2022-09-21 05:00:00,0,66.02,5,1,11675.28,Fashion
user_2990,63,Male,Japan,Mobile,Safari,camp_180,Twitter,Carousel,2022-10-31 01:00:00,1,38.45,3,5,11973.09,Finance
user_542,34,Other,UK,Mobile,Edge,camp_126,Facebook,Banner,2023-01-24 00:00:00,0,14.02,5,0,12700.23,Travel
user_2105,62,Female,Germany,Desktop,Opera,camp_128,Facebook,Carousel,2022-10-03 21:00:00,1,14.18,3,4,10263.96,Electronics
user_1256,36,Other,Brazil,Mobile,Chrome,camp_177,LinkedIn,Banner,2022-06-13 07:00:00,0,53.81,4,2,7326.59,Gaming
user_2706,47,Other,Japan,Mobile,Opera,camp_168,Facebook,Banner,2022-12-31 03:00:00,1,7.06,3,3,4022.42,Travel
user_2483,40,Other,UK,Mobile,Safari,camp_151,Facebook,Banner,2023-02-14 12:00:00,0,13.34,2,3,7415.33,Fashion
user_384,32,Male,Germany,Mobile,Safari,camp_105,Twitter,Banner,2022-04-19 16:00:00,0,10.3,4,5,5797.19,Finance
user_2608,31,Other,France,Mobile,Safari,camp_123,Twitter,Video,2022-03-02 05:00:00,0,8.88,2,0,9144.8,Gaming
user_194,19,Other,France,Mobile,Firefox,camp_139,LinkedIn,Banner,2022-06-08 07:00:00,1,44.48,2,4,10931.61,Finance
user_2582,56,Other,Japan,Mobile,Opera,camp_132,Facebook,Video,2023-02-02 12:00:00,0,25.78,7,2,10494.68,Travel
user_2566,35,Other,Germany,Desktop,Safari,camp_108,Google,Carousel,2022-07-27 08:00:00,0,57.81,2,1,9682.98,Travel
user_2764,23,Other,US,Mobile,Edge,camp_148,LinkedIn,Carousel,2023-02-08 12:00:00,0,1.5,5,1,14144.67,Gaming
user_2799,49,Other,US,Mobile,Safari,camp_166,Google,Video,2022-11-10 10:00:00,0,35.12,9,1,11166.09,Electronics
user_2233,38,Other,France,Mobile,Opera,camp_122,Facebook,Carousel,2022-03-27 16:00:00,0,7.95,3,1,7682.18,Travel
user_1896,57,Female,Brazil,Mobile,Safari,camp_184,LinkedIn,Banner,2022-05-08 04:00:00,0,17.88,5,1,6962.48,Travel
user_2340,45,Other,UK,Mobile,Safari,camp_121,Google,Video,2023-01-06 16:00:00,0,24.32,8,4,5399.15,Finance
user_732,44,Other,Japan,Desktop,Chrome,camp_171,LinkedIn,Video,2022-04-08 05:00:00,1,3.05,7,3,13333.7,Electronics
user_2164,19,Male,Japan,Desktop,Safari,camp_183,Twitter,Carousel,2023-01-16 22:00:00,0,27.6,4,2,9171.27,Electronics
user_2873,50,Female,France,Mobile,Opera,camp_177,Twitter,Carousel,2022-03-18 01:00:00,0,8.33,4,2,6607.35,Finance
user_685,33,Other,France,Mobile,Chrome,camp_193,Google,Video,2022-04-10 11:00:00,1,6.53,7,2,12122.74,Fashion
user_82,56,Male,Germany,Mobile,Chrome,camp_107,Twitter,Carousel,2022-07-27 06:00:00,0,12.76,5,2,11987.25,Finance
user_2882,39,Other,US,Mobile,Safari,camp_118,Twitter,Video,2022-10-18 02:00:00,0,30.55,4,0,10564.47,Electronics
user_2381,60,Other,Brazil,Tablet,Safari,camp_137,Google,Video,2022-01-08 17:00:00,0,10.52,6,1,7385.78,Travel
user_2605,64,Other,Germany,Desktop,Edge,camp_199,LinkedIn,Video,2022-02-22 06:00:00,1,15.76,6,1,8374.46,Travel
user_2383,30,Other,France,Mobile,Opera,camp_105,Google,Banner,2022-05-31 08:00:00,0,5.45,2,5,13617.87,Electronics
user_532,19,Other,India,Tablet,Opera,camp_151,Twitter,Banner,2022-08-08 02:00:00,0,7.65,5,2,9979.04,Fashion
user_1984,31,Male,UK,Mobile,Firefox,camp_133,LinkedIn,Carousel,2022-02-06 17:00:00,0,56.76,6,2,9957.8,Finance
user_221,55,Other,France,Mobile,Firefox,camp_173,Twitter,Video,2022-02-02 07:00:00,0,50.27,5,6,9034.31,Travel
user_635,58,Male,Germany,Mobile,Opera,camp_194,Facebook,Carousel,2022-11-28 18:00:00,0,43.71,2,2,10298.39,Finance
user_1770,45,Other,India,Mobile,Safari,camp_110,Google,Banner,2022-06-28 13:00:00,1,9.84,2,2,6341.06,Electronics
