customer_id,age,income,employment_status,credit_card_limit,num_credit_cards,credit_score,loan_balance,avg_monthly_spend,missed_payments,region
CUST05111,41,30027.29,Employed,5484.3,0,658.0,7916.36,1940.85,2,East
CUST05112,21,83884.29,Unemployed,10836.71,1,659.0,11366.98,2011.86,2,East
CUST05113,45,86022.04,Employed,9141.19,2,722.0,14785.23,1806.86,1,West
CUST05114,32,20033.1,Unemployed,18707.95,2,632.0,18960.76,2747.86,1,West
CUST05115,18,45893.67,Employed,11375.5,4,701.0,15316.13,2671.39,1,East
CUST05116,20,69915.31,Unemployed,10174.49,0,626.0,3976.49,1697.03,2,Central
CUST05117,31,72887.77,Employed,9481.52,5,697.0,20684.77,1979.07,2,East
CUST05118,55,46430.11,Employed,6345.81,1,657.0,24702.59,2648.87,0,North
CUST05119,67,53890.01,Employed,11691.64,0,698.0,576.02,1094.42,0,Central
CUST05120,18,48052.38,Freelancer,9762.56,1,662.0,5525.65,1981.19,0,South
CUST05121,55,62208.36,Employed,9765.06,0,570.0,57113.83,1589.97,4,North
CUST05122,55,83943.57,Employed,10283.33,1,705.0,2935.25,2683.55,1,North
CUST05123,38,44579.16,Employed,10663.64,1,739.0,3028.44,2118.37,0,South
CUST05124,65,80016.41,Unemployed,4782.23,5,638.0,13422.51,757.33,2,Central
CUST05125,46,44366.56,Employed,12511.07,2,720.0,6191.01,1550.57,4,West
CUST05126,22,43047.46,Retired,7460.67,2,649.0,16055.67,2642.22,1,South
CUST05127,66,76371.89,Employed,9585.9,0,613.0,4570.29,2335.2,2,East
CUST05128,27,78438.73,Employed,13857.71,2,649.0,8326.91,1174.51,2,West
CUST05129,45,77028.2,Unemployed,15338.35,1,671.0,96874.15,1212.75,0,North
CUST05130,38,33684.05,Employed,4898.52,1,614.0,7012.68,1846.87,0,East
CUST05131,67,50680.98,Freelancer,10090.73,5,747.0,1351.59,1767.37,3,Central
CUST05132,24,76459.77,Employed,10818.74,3,603.0,20347.31,1645.97,1,East
CUST05133,20,60830.84,Retired,5477.41,2,653.0,13321.97,1558.04,0,Central
CUST05134,62,38526.14,Unemployed,12407.77,4,634.0,8820.44,1447.29,3,North
CUST05135,64,69166.36,Freelancer,10348.79,0,748.0,35907.51,3153.29,3,North
CUST05136,37,45703.85,Employed,10582.48,3,605.0,2378.38,1580.54,1,Central
CUST05137,36,95890.5,Employed,7247.34,1,721.0,10092.31,1404.54,0,West
CUST05138,52,90896.83,Freelancer,11238.66,4,690.0,3193.92,2103.57,2,Central
CUST05139,21,72081.95,Unemployed,12514.67,1,618.0,1307.81,1739.2,1,West
CUST05140,22,87220.13,Employed,10381.89,4,662.0,8760.46,1247.07,1,East
CUST05141,18,61295.83,Employed,8458.19,2,671.0,44160.48,1649.96,1,West
CUST05142,21,75308.75,Employed,8691.79,3,709.0,19205.63,1763.94,0,Central
CUST05143,29,89554.41,Unemployed,10661.19,2,648.0,4008.6,2058.18,1,South
CUST05144,44,64909.97,Employed,10146.39,1,712.0,9315.83,1987.83,1,West
CUST05145,59,54896.26,Employed,12714.47,1,682.0,23951.66,1190.71,4,West
CUST05146,40,25907.56,Employed,8559.23,2,703.0,3261.4,2165.22,1,Central
CUST05147,42,58337.33,Employed,6344.86,0,636.0,3416.62,2335.27,2,South
CUST05148,38,76468.46,Employed,11078.16,1,668.0,2995.62,1154.48,3,North
CUST05149,69,78912.67,Retired,8567.41,0,686.0,14026.11,1333.98,1,East
CUST05150,41,70087.3,Employed,12351.05,1,684.0,440.67,1694.68,1,Central
CUST05151,42,49174.02,Retired,10022.62,4,678.0,13287.2,1931.73,3,East
CUST05152,62,20463.57,Employed,11964.44,3,785.0,26176.27,1954.56,0,South
CUST05153,63,50095.7,Employed,6957.05,0,709.0,22893.84,1774.37,0,North
CUST05154,49,53913.1,Employed,10430.16,2,716.0,16486.59,941.1,0,West
CUST05155,49,53741.42,Unemployed,7902.21,3,692.0,3717.16,2407.24,1,North
CUST05156,22,72371.13,Unemployed,6338.88,1,707.0,25426.34,1205.01,0,West
CUST05157,53,99713.53,Employed,7416.68,0,690.0,47361.55,2610.35,1,West
CUST05158,63,62470.58,Employed,8366.57,3,771.0,3046.11,2500.51,2,West
CUST05159,59,55665.36,Retired,13734.08,1,677.0,36173.99,1131.89,1,South
CUST05160,66,54815.56,Retired,8287.18,1,722.0,28758.71,2011.48,3,East
CUST05161,59,62487.7,Employed,6185.38,3,784.0,58149.93,2616.64,2,North
CUST05162,56,43434.12,Unemployed,10394.43,0,713.0,5768.97,2153.31,2,Central
CUST05163,33,62403.97,Employed,10087.54,4,666.0,40787.78,781.37,1,West
CUST05164,50,69016.25,Employed,8523.84,1,643.0,2967.95,1777.52,1,South
CUST05165,66,64193.72,Employed,9516.33,4,655.0,2888.8,2300.26,2,Central
CUST05166,38,69150.84,Employed,12928.68,3,700.0,1697.34,2808.57,0,West
CUST05167,26,68674.95,Freelancer,12012.12,2,769.0,8373.27,1718.66,0,South
CUST05168,23,24562.07,Employed,11752.69,2,710.0,183.86,800.25,1,North
CUST05169,68,72737.4,Employed,6448.96,1,661.0,7203.09,3112.88,1,East
CUST05170,62,46579.7,Freelancer,18659.64,0,665.0,14749.53,1726.53,3,East
CUST05171,52,38083.22,Employed,13153.76,1,673.0,1222.4,2666.7,2,West
CUST05172,56,37910.96,Employed,11551.09,1,613.0,25595.42,1645.13,1,West
CUST05173,39,68670.83,Freelancer,6507.06,3,657.0,5194.93,2129.87,0,North
CUST05174,58,55548.5,Employed,12843.19,0,655.0,713.54,1388.71,2,Central
CUST05175,22,26360.62,Employed,8496.61,2,819.0,7040.74,1400.36,0,Central
CUST05176,59,69560.76,Employed,9417.19,2,726.0,2235.1,2885.77,0,North
CUST05177,40,31207.84,Employed,4957.66,4,626.0,23791.71,2363.83,3,Central
CUST05178,34,62796.43,Freelancer,6275.55,2,602.0,6097.15,1783.24,1,North
CUST05179,29,64769.98,Unemployed,11315.64,0,615.0,1866.71,2360.71,1,East
CUST05180,40,77711.54,Employed,13018.7,2,751.0,9067.7,1393.27,0,West
CUST05181,33,95633.7,Employed,12054.71,2,613.0,9021.56,1800.93,2,Central
CUST05182,20,32706.47,Retired,11952.46,4,760.0,4836.37,1861.34,3,West
CUST05183,47,58950.52,Employed,9805.7,2,692.0,5940.07,1344.93,2,South
CUST05184,39,54473.29,Employed,8779.88,1,668.0,21969.6,1266.34,3,North
CUST05185,26,68674.99,Retired,10866.69,4,623.0,15271.72,666.86,0,Central
CUST05186,46,64313.38,Retired,12464.22,4,743.0,3624.53,1219.47,0,North
CUST05187,64,52949.08,Employed,10014.59,2,707.0,44400.95,2896.74,0,South
CUST05188,54,51181.96,Employed,13630.76,0,725.0,5451.7,733.79,3,North
CUST05189,40,37670.98,Employed,9354.79,3,666.0,11435.51,1779.24,1,North
CUST05190,30,79757.23,Employed,7059.16,2,713.0,12698.69,1891.56,1,North
CUST05191,49,69184.08,Unemployed,9968.91,1,754.0,3605.61,1650.14,2,South
CUST05192,63,78355.36,Employed,10317.92,2,710.0,5163.27,2324.62,0,Central
CUST05193,69,53792.08,Employed,9753.91,1,627.0,9828.92,1634.97,0,South
CUST05194,64,46863.29,Employed,13841.97,3,706.0,4442.2,2372.09,1,West
CUST05195,65,38433.7,Retired,12415.91,1,718.0,5471.22,2129.47,0,South
CUST05196,40,67178.35,Employed,5707.18,1,764.0,14245.77,988.03,3,West
CUST05197,62,39204.14,Employed,14603.1,4,709.0,19850.05,2496.93,2,West
CUST05198,34,96973.26,Retired,1775.75,0,735.0,24215.29,1611.73,1,South
CUST05199,57,33847.15,Employed,16453.07,5,711.0,1946.84,725.33,0,East
CUST05200,38,65473.2,Employed,9138.08,4,612.0,20033.88,2082.78,0,South
CUST05201,19,91337.09,Employed,9431.3,1,721.0,41319.04,1627.77,0,Central
CUST05202,54,71981.8,Employed,9819.95,4,686.0,13038.73,2777.21,2,North
CUST05203,23,63513.47,Employed,11155.62,0,780.0,13920.9,2457.36,1,West
CUST05204,61,40630.33,Employed,9999.21,1,608.0,46624.63,1258.64,0,East
CUST05205,35,32364.62,Employed,9599.81,1,623.0,30537.95,2369.39,3,East
CUST05206,47,75401.0,Employed,13926.75,2,716.0,12235.46,1382.38,2,North
CUST05207,39,90122.94,Employed,11696.79,0,756.0,21776.87,805.76,2,Central
CUST05208,50,51223.0,Employed,7123.59,5,674.0,2993.22,1431.25,2,East
CUST05209,47,37218.77,Employed,12222.02,4,674.0,7993.87,1002.53,3,East
CUST05210,34,10836.61,Employed,11572.32,0,690.0,18850.55,1791.81,0,West
CUST05211,60,40384.7,Retired,8364.18,1,656.0,5107.44,2958.32,1,North
CUST05212,49,57726.86,Employed,12376.42,0,729.0,9074.23,1847.22,0,Central
CUST05213,59,91982.46,Employed,9527.28,1,656.0,2844.33,2076.84,2,East
CUST05214,68,73462.67,Unemployed,9334.98,3,715.0,34212.82,1198.11,3,North
CUST05215,31,66101.71,Employed,9253.26,3,614.0,33902.71,1475.79,0,South
CUST05216,27,51997.61,Freelancer,2715.65,2,766.0,9761.64,2127.16,1,South
CUST05217,64,48336.69,Freelancer,8419.9,3,574.0,3197.99,1758.85,0,Central
CUST05218,68,88112.95,Unemployed,12139.52,2,627.0,17054.59,1367.56,0,Central
CUST05219,53,64014.77,Freelancer,9932.77,0,793.0,3603.11,2401.68,2,North
CUST05220,51,17947.99,Employed,6144.44,2,685.0,3893.12,1884.29,0,West
CUST05221,26,46529.21,Freelancer,12893.89,0,647.0,53658.2,3033.04,2,Central
CUST05222,59,42835.68,Employed,9104.2,2,616.0,1572.77,2195.58,1,West
CUST05223,45,49074.72,Employed,6335.27,2,658.0,7152.2,1119.21,2,South
CUST05224,28,71258.21,Retired,16618.04,1,694.0,12140.99,1869.39,0,West
CUST05225,31,57851.1,Employed,6840.48,3,704.0,1710.81,1077.62,0,Central
CUST05226,56,58462.69,Retired,12638.47,1,696.0,595.82,3002.99,0,East
CUST05227,64,86269.46,Employed,7692.06,1,591.0,11724.36,1206.67,2,East
CUST05228,36,46070.78,Employed,10407.48,2,687.0,1825.05,2468.49,7,South
CUST05229,32,97283.99,Employed,7293.46,0,697.0,4338.63,2372.57,0,West
CUST05230,45,46573.85,Unemployed,6282.09,1,697.0,10315.62,1390.49,0,West
CUST05231,41,61783.96,Employed,11566.61,2,681.0,6404.11,1997.04,2,South
CUST05232,25,54375.93,Employed,11215.87,1,619.0,18596.89,1953.49,0,West
CUST05233,60,62468.38,Employed,13433.95,1,634.0,49232.88,2299.64,1,Central
CUST05234,26,68891.84,Freelancer,9896.85,2,741.0,20987.17,1906.19,2,North
CUST05235,64,68676.7,Employed,16661.06,4,641.0,176120.56,1399.15,1,West
CUST05236,50,44937.65,Freelancer,10805.04,3,644.0,7387.73,2136.46,0,East
CUST05237,50,37541.71,Employed,11700.32,1,665.0,5462.8,2138.51,0,Central
CUST05238,36,110063.44,Employed,5924.71,1,619.0,3585.0,1241.34,0,Central
CUST05239,20,50320.31,Employed,8157.75,4,712.0,32426.44,416.77,3,North
CUST05240,27,73984.25,Retired,11559.04,1,617.0,7412.86,2154.93,0,East
CUST05241,57,27847.17,Employed,9747.32,3,734.0,18616.92,2024.01,1,South
CUST05242,64,54407.75,Employed,10563.05,1,613.0,16848.67,2059.08,0,South
CUST05243,59,57456.01,Freelancer,7550.52,0,666.0,881.52,2591.41,0,East
CUST05244,18,69456.3,Employed,10365.84,4,697.0,31759.79,2325.66,4,North
CUST05245,46,5550.92,Freelancer,10355.64,1,720.0,9998.6,2576.02,3,North
CUST05246,67,63322.81,Employed,6458.69,2,669.0,3795.31,2269.83,1,West
CUST05247,51,37005.17,Employed,11927.65,0,645.0,58010.7,1886.37,4,East
CUST05248,68,66486.91,Employed,4899.81,3,751.0,20985.0,1062.25,3,South
CUST05249,30,39273.42,Employed,10552.71,3,689.0,14385.38,2724.72,0,West
CUST05250,18,42890.35,Freelancer,15296.78,1,671.0,66820.47,1674.26,2,Central
CUST05251,51,54527.45,Freelancer,12041.65,0,589.0,21194.92,1436.47,2,North
CUST05252,46,38953.41,Employed,12022.9,0,690.0,1937.02,2182.24,2,East
CUST05253,65,50489.31,Retired,7307.72,1,680.0,70905.2,698.61,2,South
CUST05254,64,36132.48,Employed,15307.19,4,612.0,13654.67,1356.59,3,South
CUST05255,30,23336.59,Employed,14130.15,1,641.0,5338.03,1422.46,1,East
CUST05256,65,80359.14,Unemployed,7469.23,4,685.0,25516.77,1405.32,3,South
CUST05257,66,34079.03,Unemployed,8575.71,2,703.0,736.59,2961.13,1,South
CUST05258,46,56426.38,Employed,13763.97,1,629.0,15935.64,1750.6,3,Central
CUST05259,56,75057.82,Unemployed,15388.44,1,630.0,2602.33,1416.67,2,East
CUST05260,41,47701.12,Employed,6205.94,5,686.0,1374.21,1771.01,1,Central
CUST05261,43,43496.68,Freelancer,6988.87,1,638.0,6553.97,2312.22,0,North
CUST05262,34,64524.76,Freelancer,9568.64,4,670.0,6609.32,656.26,0,East
CUST05263,24,82358.68,Employed,3486.72,1,769.0,13764.12,1868.65,2,South
CUST05264,30,36613.69,Employed,10057.14,0,678.0,12501.13,1528.23,0,West
CUST05265,22,56997.04,Unemployed,13557.23,1,731.0,17468.78,1961.74,3,South
CUST05266,43,25350.11,Freelancer,5684.09,5,618.0,2869.36,1112.49,3,South
CUST05267,66,52135.98,Employed,10381.32,3,642.0,30703.27,1692.12,1,East
CUST05268,20,60684.09,Employed,8254.69,2,641.0,29350.27,1718.04,1,South
CUST05269,24,42907.51,Retired,14919.84,0,625.0,3655.41,1037.66,1,West
CUST05270,66,50860.16,Employed,8290.62,1,592.0,9624.67,2918.6,2,East
CUST05271,56,31835.46,Employed,14556.98,4,690.0,10041.91,2048.94,1,West
CUST05272,18,61541.57,Employed,8207.63,1,699.0,38119.83,2352.76,2,South
CUST05273,66,81113.88,Employed,12313.53,2,633.0,35406.21,1587.6,0,North
CUST05274,34,38057.12,Retired,10755.84,1,643.0,1047.77,1928.84,2,East
CUST05275,60,47546.56,Unemployed,9585.18,0,684.0,47562.0,1078.92,1,North
CUST05276,42,70050.92,Employed,7628.41,0,681.0,1065.39,1415.93,2,West
CUST05277,20,84241.81,Unemployed,10969.29,1,732.0,11963.35,1260.68,1,North
CUST05278,32,30136.2,Unemployed,8678.39,0,737.0,5600.63,1977.91,1,North
CUST05279,46,56624.31,Employed,7930.7,6,647.0,7425.86,2824.18,0,Central
CUST05280,60,65662.62,Employed,14418.17,2,677.0,14781.27,2342.07,1,Central
CUST05281,49,57958.87,Unemployed,11642.59,2,630.0,13149.4,2887.05,1,North
CUST05282,43,10464.16,Employed,11930.92,0,755.0,2749.63,2276.27,1,North
CUST05283,33,70021.8,Employed,8825.2,5,693.0,52489.66,2052.13,1,Central
CUST05284,42,90386.73,Employed,9442.06,1,730.0,436.71,1246.53,0,East
CUST05285,45,62333.24,Retired,9254.27,3,662.0,6309.71,1993.99,3,South
CUST05286,26,39377.88,Employed,11011.72,3,731.0,24245.36,1515.51,2,North
CUST05287,18,49737.46,Retired,11925.41,3,717.0,28550.73,2299.23,1,East
CUST05288,46,95398.26,Employed,9909.25,3,744.0,23939.7,984.49,2,South
CUST05289,39,78199.25,Freelancer,7622.07,1,613.0,6990.15,1735.13,3,North
CUST05290,33,72800.53,Employed,12281.71,3,684.0,16785.28,1810.47,1,North
CUST05291,58,67128.25,Employed,10100.21,1,735.0,21677.91,2871.92,0,West
CUST05292,68,46777.26,Employed,5677.49,1,633.0,12939.6,1186.12,0,South
CUST05293,61,55988.58,Employed,3594.12,2,706.0,17045.54,2500.89,3,Central
CUST05294,68,58441.55,Freelancer,10893.69,5,709.0,12098.94,2294.05,4,East
CUST05295,58,70991.49,Unemployed,7511.58,1,715.0,847.76,1646.53,3,South
CUST05296,24,90178.38,Employed,11293.19,0,697.0,4788.33,2045.8,1,East
CUST05297,31,82366.76,Retired,7673.15,1,711.0,18192.73,1650.12,2,Central
CUST05298,46,31612.31,Employed,10399.56,1,702.0,4146.86,1808.76,0,West
CUST05299,36,64479.9,Employed,8864.8,6,739.0,9117.36,2251.8,1,West
CUST05300,36,74735.27,Employed,15255.76,2,644.0,11473.28,3326.78,1,South
CUST05301,19,72377.21,Employed,12850.95,2,697.0,16674.13,2378.5,1,West
CUST05302,58,47415.32,Freelancer,14041.89,0,741.0,4499.24,1948.52,2,West
CUST05303,62,118282.18,Employed,10072.14,4,641.0,13565.99,2654.22,0,East
CUST05304,32,34458.31,Employed,12467.08,4,645.0,13614.03,947.7,0,North
CUST05305,20,38336.23,Employed,10274.95,4,706.0,27967.27,1557.26,0,East
CUST05306,28,64671.9,Employed,14408.77,3,749.0,12046.03,1840.32,1,Central
CUST05307,63,102336.06,Employed,9782.31,4,673.0,5244.99,1176.87,0,South
CUST05308,47,43276.1,Employed,5807.53,1,685.0,11094.25,1475.38,1,South
CUST05309,57,54683.43,Employed,4004.14,3,698.0,1702.18,806.42,2,West
CUST05310,35,81545.87,Freelancer,15004.93,4,656.0,14037.79,1032.75,0,North
CUST05311,68,59642.76,Employed,11435.51,1,790.0,37177.47,1653.0,1,North
CUST05312,65,53307.92,Employed,11632.77,1,634.0,11319.29,1235.64,1,West
CUST05313,19,71312.66,Employed,14468.94,2,685.0,5183.23,2052.48,1,East
CUST05314,49,65450.36,Retired,5044.8,2,685.0,7801.18,1960.65,1,Central
CUST05315,25,80608.78,Employed,8924.2,2,571.0,34820.09,2014.25,0,West
CUST05316,39,85829.38,Retired,9291.79,1,638.0,25155.06,1497.34,2,North
CUST05317,23,66140.06,Retired,12226.83,2,612.0,24381.64,2449.42,1,North
CUST05318,29,65834.65,Freelancer,7922.08,1,716.0,12454.44,2100.46,1,West
CUST05319,64,64282.22,Employed,6395.88,2,595.0,7572.98,1934.72,3,Central
CUST05320,57,69782.61,Employed,6368.95,2,727.0,2130.95,1939.69,0,North
CUST05321,53,61103.41,Employed,13448.25,2,621.0,55706.2,1675.48,2,North
CUST05322,32,59987.83,Freelancer,7772.4,4,728.0,2960.37,2591.12,0,West
CUST05323,45,83932.54,Freelancer,8343.95,3,610.0,4357.66,2485.0,1,East
CUST05324,69,90322.32,Retired,11903.49,1,701.0,21675.48,1580.81,2,West
CUST05325,66,29848.94,Unemployed,7903.16,4,727.0,6479.1,1898.96,0,West
CUST05326,62,60200.42,Employed,4885.15,0,709.0,13151.31,1562.06,2,East
CUST05327,35,46226.11,Employed,5254.9,1,619.0,21509.69,3279.33,0,South
CUST05328,19,53780.57,Employed,9829.58,2,736.0,12183.06,1646.87,1,East
CUST05329,30,68050.32,Employed,11491.99,2,707.0,10121.34,2517.17,3,East
CUST05330,62,73388.77,Unemployed,9393.26,4,562.0,780.49,3407.56,1,Central
CUST05331,32,57757.47,Retired,11291.33,1,686.0,10031.42,1990.17,1,South
CUST05332,37,21733.19,Employed,5161.49,1,822.0,9105.28,754.86,0,East
CUST05333,46,40699.09,Freelancer,5364.09,1,736.0,31868.09,2706.14,0,West
CUST05334,59,77929.99,Freelancer,16761.81,3,655.0,8896.62,1492.95,1,Central
CUST05335,46,5191.47,Employed,13698.35,6,707.0,14911.47,1387.79,1,Central
CUST05336,20,83748.54,Employed,12306.92,3,660.0,22290.62,2867.56,2,South
CUST05337,36,70424.6,Unemployed,8020.83,2,731.0,9458.64,1019.04,1,Central
CUST05338,20,86323.52,Employed,9285.98,3,639.0,4533.93,2660.79,1,East
CUST05339,31,56028.62,Employed,9994.97,2,740.0,33658.14,1665.72,1,Central
CUST05340,57,18771.89,Employed,13943.04,1,726.0,33881.11,688.21,2,Central
CUST05341,21,68607.25,Retired,11208.35,2,712.0,34514.12,2330.42,1,Central
CUST05342,69,85493.06,Employed,11577.74,0,784.0,4777.8,449.0,1,West
CUST05343,28,78494.44,Unemployed,9497.04,2,730.0,5685.11,1772.48,0,South
CUST05344,48,46746.17,Freelancer,12378.0,1,731.0,37661.97,819.32,1,East
CUST05345,60,61735.22,Unemployed,10906.97,1,736.0,2016.41,1603.16,2,Central
CUST05346,49,49343.27,Employed,10132.07,1,716.0,16001.53,2218.2,2,North
CUST05347,44,43614.67,Freelancer,7770.75,1,703.0,5186.41,2053.57,1,East
CUST05348,47,79107.77,Employed,9659.28,0,646.0,19164.65,1924.79,0,West
CUST05349,60,36049.35,Employed,6761.4,2,647.0,26906.25,2405.55,3,South
CUST05350,19,42123.67,Retired,9879.58,2,702.0,7866.65,1799.98,2,West
CUST05351,66,37919.49,Employed,10266.73,3,710.0,2458.23,1670.19,3,West
CUST05352,26,30195.05,Unemployed,2786.44,3,681.0,19764.74,1971.19,2,South
CUST05353,45,62928.29,Employed,9308.98,3,656.0,860.11,1403.05,1,East
CUST05354,48,83230.06,Employed,6472.36,3,673.0,226.59,2317.69,0,West
CUST05355,51,56302.46,Retired,11495.92,3,677.0,31456.74,1842.39,2,Central
CUST05356,32,29885.04,Freelancer,11911.48,3,694.0,25458.27,2229.47,0,West
CUST05357,65,76798.89,Employed,8720.98,3,669.0,13082.49,1693.61,2,East
CUST05358,42,93714.04,Retired,11647.07,4,738.0,16421.17,2099.39,2,North
CUST05359,53,47075.15,Freelancer,11773.2,0,674.0,45738.18,2199.03,3,North
CUST05360,25,50428.91,Employed,9310.85,0,648.0,972.34,588.35,0,South
CUST05361,26,70313.21,Unemployed,14602.86,1,676.0,3661.55,923.33,2,South
CUST05362,54,92437.47,Employed,7824.78,1,625.0,19595.76,1465.02,0,West
CUST05363,65,49603.32,Employed,14414.1,3,781.0,4598.61,1721.29,1,North
CUST05364,62,33351.0,Employed,9324.4,2,713.0,3483.95,2565.21,1,South
CUST05365,56,72628.37,Employed,7470.02,5,679.0,8756.41,2072.36,0,North
CUST05366,49,75981.36,Employed,8945.35,3,751.0,19293.91,2113.98,1,East
CUST05367,69,60122.63,Freelancer,6701.83,1,670.0,3545.75,2725.03,2,Central
CUST05368,34,48837.33,Freelancer,12353.67,0,678.0,8419.82,2625.64,2,North
CUST05369,52,79887.57,Employed,5191.69,2,645.0,10972.62,1194.9,3,South
CUST05370,54,70560.72,Freelancer,14168.83,0,633.0,2835.21,2539.79,1,North
CUST05371,36,44631.29,Employed,7192.4,6,691.0,9716.53,1862.9,1,South
CUST05372,61,60981.89,Unemployed,12509.96,5,733.0,30134.88,1490.84,1,South
CUST05373,46,32965.85,Employed,10072.68,3,636.0,20560.17,1623.92,1,East
CUST05374,24,73717.81,Freelancer,10812.45,2,668.0,10500.99,1424.7,1,South
CUST05375,45,54755.33,Retired,8229.87,4,670.0,2007.81,1884.7,0,South
CUST05376,26,51285.78,Freelancer,11058.42,4,719.0,354.51,1750.23,2,East
CUST05377,45,59342.51,Retired,10404.92,0,658.0,1044.15,2541.59,1,Central
CUST05378,23,60806.15,Employed,5626.27,1,718.0,20807.41,2959.8,2,East
CUST05379,46,77898.6,Freelancer,7112.5,2,716.0,18279.83,1556.89,1,North
CUST05380,34,71821.81,Employed,8377.26,1,647.0,20560.1,1022.54,6,West
CUST05381,33,56871.81,Employed,7735.01,1,665.0,5505.44,2200.7,3,Central
CUST05382,40,75273.36,Unemployed,13758.43,2,684.0,1413.44,2365.07,0,East
CUST05383,48,68014.75,Unemployed,10021.04,3,658.0,18793.88,2028.29,3,North
CUST05384,20,51468.01,Employed,7663.99,1,635.0,38355.6,876.77,1,West
CUST05385,38,57505.64,Employed,8527.69,2,754.0,9027.45,1324.64,4,South
CUST05386,43,57035.54,Employed,8486.61,1,591.0,21678.86,1888.33,0,Central
CUST05387,53,70105.23,Employed,9135.85,4,692.0,19533.35,1430.38,3,Central
CUST05388,59,52659.55,Employed,6774.01,1,748.0,28830.57,1201.37,0,South
CUST05389,54,52191.82,Employed,7558.21,2,640.0,431.85,3086.66,2,West
CUST05390,39,99375.15,Employed,12299.82,1,681.0,46618.4,1200.16,1,South
CUST05391,59,78794.71,Retired,10556.03,0,725.0,30076.91,2523.92,1,West
CUST05392,29,44787.99,Freelancer,9542.99,1,528.0,31370.32,2047.61,1,Central
CUST05393,59,71418.82,Employed,10007.87,0,677.0,84207.08,2164.97,0,West
CUST05394,30,62367.0,Retired,9863.32,1,601.0,15302.97,2482.73,5,East
CUST05395,28,67831.02,Unemployed,9372.61,4,728.0,1278.04,1386.67,0,Central
CUST05396,33,62746.83,Employed,11551.31,0,640.0,25956.84,1620.13,0,West
CUST05397,25,83792.85,Employed,11329.48,2,769.0,2173.22,2083.56,4,North
CUST05398,57,66912.41,Employed,5284.71,3,632.0,20085.08,690.45,2,West
CUST05399,57,58758.23,Employed,9605.31,2,702.0,8275.35,2789.78,1,West
CUST05400,62,80843.81,Employed,5482.54,1,636.0,99.53,1869.58,3,Central
CUST05401,19,64665.7,Employed,11906.73,2,668.0,8584.63,1234.83,1,West
CUST05402,47,62429.57,Employed,12303.0,3,680.0,23893.45,2456.29,1,South
CUST05403,47,66280.45,Freelancer,8167.66,1,681.0,1371.85,1854.97,0,North
CUST05404,29,58127.82,Employed,9649.72,2,763.0,33.22,1367.11,2,South
CUST05405,27,60184.54,Freelancer,3665.68,4,751.0,9043.08,2367.5,1,South
CUST05406,61,48266.11,Employed,12918.37,1,643.0,22.47,404.7,1,South
CUST05407,28,44976.66,Retired,12129.02,0,682.0,40940.45,2051.74,1,Central
CUST05408,32,40028.59,Employed,13450.26,7,622.0,26132.72,2586.16,3,East
CUST05409,33,32160.33,Retired,14459.63,2,610.0,14918.54,1300.22,2,North
CUST05410,34,42405.65,Freelancer,6327.67,1,647.0,262.05,1030.92,4,East
CUST05411,43,56514.66,Unemployed,12664.13,1,764.0,12653.36,2053.91,0,East
CUST05412,19,62062.35,Unemployed,14437.91,2,596.0,16679.41,1393.94,2,Central
CUST05413,67,54574.07,Employed,5516.27,3,709.0,13280.83,3148.85,3,West
CUST05414,29,12885.93,Retired,9486.37,4,703.0,44031.19,1481.94,1,West
CUST05415,68,91491.73,Employed,8909.79,3,643.0,26698.4,1683.36,0,Central
CUST05416,43,81729.6,Employed,12566.39,2,712.0,6814.14,2112.86,2,Central
CUST05417,40,68915.2,Employed,2818.18,6,712.0,17801.75,709.01,1,North
CUST05418,35,98149.81,Employed,15447.87,4,678.0,9274.67,1835.82,0,South
CUST05419,49,40452.72,Unemployed,9662.39,1,672.0,39539.01,2471.67,0,East
CUST05420,66,97752.5,Retired,12748.28,3,668.0,14439.98,1751.33,1,West
CUST05421,55,40695.72,Employed,9819.29,1,638.0,13086.62,1111.25,1,Central
CUST05422,64,64774.76,Retired,11476.38,1,688.0,10418.14,1539.49,1,Central
CUST05423,20,34523.25,Employed,3035.75,3,655.0,7115.93,651.11,2,South
CUST05424,55,60293.88,Employed,8845.35,2,688.0,2403.56,1625.46,1,Central
CUST05425,20,67723.33,Employed,12543.28,1,649.0,4801.66,2466.06,2,East
CUST05426,47,56906.19,Freelancer,10866.2,2,647.0,6063.26,1425.39,1,West
CUST05427,18,74277.55,Employed,5089.48,6,653.0,2508.85,2219.51,2,South
CUST05428,47,61980.29,Employed,10184.27,1,743.0,25126.72,910.62,4,South
CUST05429,62,49551.71,Employed,7543.77,3,611.0,33.31,2927.63,0,North
CUST05430,49,48663.73,Employed,7283.74,1,769.0,37113.34,2478.79,1,South
CUST05431,45,76218.28,Freelancer,5437.92,2,718.0,2059.35,1504.7,1,West
CUST05432,38,46925.16,Employed,11856.11,0,602.0,784.71,1006.17,1,East
CUST05433,63,78308.06,Employed,13339.04,1,651.0,80047.15,1495.12,2,Central
CUST05434,30,84454.24,Employed,16360.43,2,599.0,127465.71,1969.19,0,East
CUST05435,44,26625.72,Employed,5577.85,2,712.0,3193.4,2451.61,0,East
CUST05436,53,82658.53,Employed,12302.12,2,744.0,2154.54,533.85,3,West
CUST05437,24,101208.45,Employed,12499.51,1,691.0,3305.49,2523.29,4,North
